po_id,po_number,vendor_key,po_date,expected_date,total_amount,status,received_date,payment_terms,buyer,department_key
1703,PO001703,3,2025-04-24,2025-06-21,134554.59,Completed,2025-05-28,Net 90,Leo Walker,4
11926,PO011926,27,2025-04-24,2025-05-10,286448.06,Cancelled,,Net 60,Sophia Robinson,1
9443,PO009443,37,2025-04-24,2025-05-13,252229.2,Open,,Net 45,Freya Williams,4
9748,PO009748,44,2025-04-24,2025-06-06,276184.3,Completed,2025-06-01,Net 60,Lucas Thompson,1
13465,PO013465,6,2025-04-24,2025-06-03,252281.88,Completed,2025-05-18,Net 30,Grace White,4
12189,PO012189,42,2025-04-24,2025-05-12,297437.83,Partial,,Net 60,Alexander Martin,5
10438,PO010438,44,2025-04-24,2025-05-09,241764.61,Partial,,Net 60,James Brown,7
1805,PO001805,8,2025-04-25,2025-06-14,399705.11,Cancelled,,Net 45,Harper Hill,9
5739,PO005739,33,2025-04-25,2025-06-15,122914.77,Completed,2025-05-07,Net 60,Charlotte Edwards,5
7568,PO007568,45,2025-04-25,2025-06-03,261126.6,Completed,2025-05-09,Net 90,Thomas Martin,8
14419,PO014419,4,2025-04-25,2025-05-21,356692.82,Completed,2025-05-29,Net 30,Noah White,8
3192,PO003192,33,2025-04-25,2025-06-03,104924.8,Completed,2025-05-11,Net 30,Jessica Patel,6
3610,PO003610,32,2025-04-25,2025-05-16,430053.83,Cancelled,,Net 60,Emma Taylor,4
18886,PO018886,18,2025-04-25,2025-05-27,144888.44,Partial,,Net 60,Alexander Edwards,1
1290,PO001290,2,2025-04-25,2025-06-24,435724.22,Completed,2025-06-08,Net 45,Freya Wilson,8
11604,PO011604,42,2025-04-25,2025-06-13,212286.96,Open,,Net 90,Emily Evans,5
2902,PO002902,42,2025-04-25,2025-05-07,291531.89,Completed,2025-06-02,Net 60,Ava Jones,9
10088,PO010088,34,2025-04-25,2025-05-10,476050.27,Partial,,Net 30,Noah Hill,2
569,PO000569,30,2025-04-25,2025-05-21,431068.78,Completed,2025-06-01,Net 60,Oliver Roberts,5
1560,PO001560,16,2025-04-25,2025-05-02,99009.23,Completed,2025-06-08,Net 45,William Hughes,9
10869,PO010869,29,2025-04-25,2025-06-13,138388.06,Partial,,Net 90,Sophia Cooper,10
5721,PO005721,1,2025-04-26,2025-06-05,139095.13,Cancelled,,Net 90,Alexander Hill,9
8137,PO008137,49,2025-04-26,2025-06-14,429829.9,Open,,Net 60,Ava Williams,7
11684,PO011684,44,2025-04-26,2025-05-05,312599.9,Open,,Net 90,Mia Brown,9
12237,PO012237,29,2025-04-26,2025-05-11,471231.15,Partial,,Net 60,Sophie Turner,4
7007,PO007007,23,2025-04-26,2025-05-21,250076.5,Partial,,Net 90,Ava Davies,10
2616,PO002616,35,2025-04-26,2025-06-07,198363.33,Completed,2025-06-08,Net 90,David Jackson,1
434,PO000434,11,2025-04-26,2025-05-28,59552.95,Completed,2025-05-28,Net 60,Matthew Edwards,1
930,PO000930,36,2025-04-26,2025-05-26,256024.56,Completed,2025-05-04,Net 60,Matthew Patel,3
8534,PO008534,25,2025-04-26,2025-06-19,295039.07,Completed,2025-05-13,Net 45,Amelia Harris,1
3347,PO003347,7,2025-04-26,2025-05-06,14324.09,Partial,,Net 30,Alexander Williams,9
19847,PO019847,23,2025-04-26,2025-05-17,123171.95,Cancelled,,Net 30,Ella Turner,10
8726,PO008726,31,2025-04-26,2025-06-08,153342.21,Completed,2025-05-28,Net 45,Benjamin Wright,5
17251,PO017251,42,2025-04-26,2025-06-17,254000.27,Partial,,Net 90,Leo Roberts,10
2287,PO002287,20,2025-04-26,2025-05-21,118268.02,Cancelled,,Net 60,Oliver Lewis,8
5766,PO005766,38,2025-04-26,2025-05-19,371275.77,Cancelled,,Net 45,Olivia Clarke,10
18020,PO018020,27,2025-04-26,2025-05-25,311492.99,Open,,Net 30,Lucas Evans,6
18538,PO018538,48,2025-04-27,2025-05-10,235027.06,Cancelled,,Net 45,Chloe Harris,1
14525,PO014525,4,2025-04-27,2025-05-25,443009.92,Cancelled,,Net 30,Henry Clarke,8
18984,PO018984,19,2025-04-27,2025-05-16,459932.0,Completed,2025-05-27,Net 30,Thomas Williams,5
17944,PO017944,12,2025-04-27,2025-06-11,25044.19,Completed,2025-05-11,Net 60,Charlotte Hall,2
6579,PO006579,36,2025-04-27,2025-06-19,376830.09,Completed,2025-05-18,Net 30,Alexander Jackson,1
1798,PO001798,1,2025-04-27,2025-05-21,154018.46,Cancelled,,Net 45,Harper Smith,2
14053,PO014053,36,2025-04-27,2025-06-04,148105.58,Partial,,Net 30,Jessica Green,3
11990,PO011990,21,2025-04-27,2025-05-07,63878.03,Open,,Net 45,Matthew Turner,5
802,PO000802,25,2025-04-28,2025-06-26,207827.64,Open,,Net 60,Charlotte Brown,2
13060,PO013060,29,2025-04-28,2025-06-07,385860.03,Open,,Net 45,Ella Edwards,4
15483,PO015483,39,2025-04-28,2025-06-26,153556.32,Completed,2025-05-09,Net 45,Jessica Roberts,5
12895,PO012895,28,2025-04-28,2025-05-08,127472.07,Completed,2025-05-09,Net 90,Isabella Wood,4
17668,PO017668,19,2025-04-28,2025-06-11,75691.43,Partial,,Net 90,Daniel Jones,9
1642,PO001642,47,2025-04-28,2025-05-18,124369.04,Open,,Net 45,Samuel Turner,9
6504,PO006504,3,2025-04-28,2025-06-07,334112.07,Completed,2025-05-29,Net 90,Alice Robinson,5
10466,PO010466,1,2025-04-28,2025-06-09,255222.42,Open,,Net 60,Daniel Green,1
15153,PO015153,38,2025-04-28,2025-05-15,201016.82,Partial,,Net 90,Ava White,9
4243,PO004243,42,2025-04-29,2025-05-21,423376.93,Cancelled,,Net 90,Sophia Turner,9
12239,PO012239,39,2025-04-29,2025-06-03,79789.84,Partial,,Net 45,Alice Lewis,2
2224,PO002224,27,2025-04-29,2025-06-19,174208.1,Cancelled,,Net 45,Grace Wright,10
12517,PO012517,26,2025-04-29,2025-06-03,259864.57,Completed,2025-06-01,Net 60,Henry Edwards,2
876,PO000876,42,2025-04-29,2025-06-25,481458.66,Cancelled,,Net 90,Joseph Wood,6
2675,PO002675,40,2025-04-29,2025-06-07,50127.73,Completed,2025-05-17,Net 60,Mia Wright,4
8415,PO008415,19,2025-04-29,2025-05-21,126122.93,Completed,2025-05-28,Net 45,Joseph Green,9
10534,PO010534,8,2025-04-29,2025-06-15,28713.76,Completed,2025-05-08,Net 45,Mia Jackson,8
6159,PO006159,7,2025-04-29,2025-06-10,128387.04,Partial,,Net 45,Henry Robinson,6
556,PO000556,16,2025-04-29,2025-06-08,25483.4,Cancelled,,Net 90,George Davies,1
4203,PO004203,24,2025-04-29,2025-05-06,303929.93,Open,,Net 60,Isabella White,1
15809,PO015809,28,2025-04-30,2025-05-14,452512.08,Cancelled,,Net 45,Freya Patel,2
16498,PO016498,28,2025-04-30,2025-06-15,313190.05,Open,,Net 30,Sophie Walker,10
19792,PO019792,38,2025-04-30,2025-06-16,202366.18,Partial,,Net 30,Noah Davies,8
2701,PO002701,1,2025-04-30,2025-06-25,184195.62,Cancelled,,Net 30,Oscar Harris,1
5945,PO005945,27,2025-04-30,2025-05-10,321988.3,Completed,2025-05-09,Net 60,Thomas Hill,10
14578,PO014578,17,2025-04-30,2025-05-21,142542.49,Open,,Net 30,Grace Clarke,5
4294,PO004294,41,2025-04-30,2025-06-25,148481.07,Open,,Net 45,Isabella Evans,3
19183,PO019183,6,2025-04-30,2025-06-26,338620.43,Cancelled,,Net 60,Noah Wright,5
1919,PO001919,6,2025-05-01,2025-06-24,278317.99,Open,,Net 30,Matthew Wilson,10
2411,PO002411,2,2025-05-01,2025-06-13,397184.86,Completed,2025-05-17,Net 30,Harry Green,6
19084,PO019084,37,2025-05-01,2025-06-16,150382.78,Completed,2025-06-12,Net 90,Joseph Robinson,5
2901,PO002901,21,2025-05-01,2025-06-13,316329.51,Completed,2025-06-05,Net 60,Emily Green,8
2509,PO002509,43,2025-05-01,2025-05-08,475437.83,Open,,Net 90,Sophie White,7
2554,PO002554,29,2025-05-01,2025-06-13,29713.98,Open,,Net 90,Joseph Thomas,4
8312,PO008312,48,2025-05-01,2025-06-26,371071.61,Completed,2025-05-27,Net 45,Charlotte Lewis,3
12110,PO012110,29,2025-05-01,2025-05-25,318657.58,Partial,,Net 45,James Robinson,8
10685,PO010685,32,2025-05-02,2025-05-10,367374.73,Completed,2025-06-11,Net 90,Samuel Davies,9
5017,PO005017,18,2025-05-02,2025-06-26,299974.28,Cancelled,,Net 60,Sophia Cooper,9
7161,PO007161,12,2025-05-02,2025-06-11,39845.37,Completed,2025-06-06,Net 45,David Cooper,7
11253,PO011253,12,2025-05-02,2025-06-21,446478.31,Partial,,Net 45,Jack Thomas,10
11505,PO011505,24,2025-05-02,2025-05-21,397675.0,Open,,Net 30,Samuel Wilson,9
2729,PO002729,1,2025-05-02,2025-06-19,49445.66,Completed,2025-06-15,Net 45,Samuel Jackson,2
17889,PO017889,13,2025-05-02,2025-05-24,450794.95,Completed,2025-06-04,Net 30,Harper Jones,1
4861,PO004861,24,2025-05-02,2025-05-21,8007.78,Open,,Net 90,Sophie Lewis,3
19940,PO019940,20,2025-05-03,2025-05-31,8008.11,Partial,,Net 60,Alexander Hall,2
2936,PO002936,30,2025-05-03,2025-05-17,267319.89,Completed,2025-05-28,Net 90,Emily White,4
16611,PO016611,46,2025-05-03,2025-06-23,482938.85,Completed,2025-05-24,Net 90,Emily Hall,4
10976,PO010976,10,2025-05-03,2025-06-06,115758.02,Completed,2025-05-12,Net 90,Matthew Jones,1
19018,PO019018,6,2025-05-03,2025-05-16,7463.2,Partial,,Net 30,Jessica Wright,6
18175,PO018175,23,2025-05-03,2025-05-23,111821.62,Completed,2025-06-17,Net 90,Charlie Thompson,9
12456,PO012456,22,2025-05-03,2025-06-14,392787.0,Cancelled,,Net 30,Daniel Clarke,7
1603,PO001603,50,2025-05-03,2025-05-16,198443.69,Cancelled,,Net 60,Lily Cooper,3
13114,PO013114,40,2025-05-03,2025-06-10,402665.05,Partial,,Net 60,Samuel Johnson,5
3470,PO003470,14,2025-05-03,2025-06-15,62391.94,Partial,,Net 60,Lucas Johnson,1
11183,PO011183,16,2025-05-03,2025-07-02,306503.62,Completed,2025-06-13,Net 45,Lucas Smith,2
12707,PO012707,32,2025-05-03,2025-05-24,290228.99,Completed,2025-05-29,Net 45,Benjamin Hall,8
1183,PO001183,48,2025-05-04,2025-05-18,183148.83,Partial,,Net 90,David Hall,9
13905,PO013905,33,2025-05-04,2025-06-24,154317.99,Open,,Net 30,Oscar Martin,5
3941,PO003941,13,2025-05-04,2025-06-27,275102.14,Completed,2025-05-19,Net 30,Alice Smith,8
10927,PO010927,49,2025-05-04,2025-05-12,199967.38,Open,,Net 30,Lucas Patel,9
13787,PO013787,6,2025-05-04,2025-06-19,241970.32,Completed,2025-06-16,Net 90,Lucas Davies,10
9565,PO009565,23,2025-05-04,2025-06-08,32568.81,Completed,2025-05-21,Net 60,Lily Hill,4
18162,PO018162,24,2025-05-05,2025-06-11,364143.91,Completed,2025-06-16,Net 90,Sophia Davies,5
8799,PO008799,5,2025-05-05,2025-06-24,474054.16,Open,,Net 90,George Cooper,7
12696,PO012696,4,2025-05-05,2025-05-26,425306.85,Open,,Net 45,Henry Thompson,2
5778,PO005778,23,2025-05-05,2025-06-06,323533.04,Cancelled,,Net 90,Grace White,6
14760,PO014760,3,2025-05-05,2025-05-13,234685.6,Completed,2025-05-15,Net 60,Harry Walker,3
6047,PO006047,8,2025-05-05,2025-06-18,359215.81,Partial,,Net 45,Alice Edwards,5
2353,PO002353,40,2025-05-05,2025-06-11,175818.65,Completed,2025-05-21,Net 90,Harry Hill,7
10278,PO010278,26,2025-05-05,2025-06-22,213719.33,Open,,Net 90,Amelia Edwards,4
1730,PO001730,36,2025-05-05,2025-06-30,57380.89,Cancelled,,Net 30,Lily Taylor,7
15573,PO015573,27,2025-05-06,2025-05-26,270746.76,Partial,,Net 30,Isabella Taylor,9
7594,PO007594,39,2025-05-06,2025-06-06,377126.25,Completed,2025-05-29,Net 30,Oliver Davies,2
14061,PO014061,45,2025-05-06,2025-05-25,437209.62,Completed,2025-06-16,Net 90,Thomas Thomas,3
13211,PO013211,19,2025-05-06,2025-06-26,283964.31,Completed,2025-05-15,Net 45,Charlie Taylor,2
2614,PO002614,18,2025-05-06,2025-07-04,304886.59,Completed,2025-06-06,Net 30,Lucas Robinson,7
18683,PO018683,15,2025-05-06,2025-07-01,5756.3,Partial,,Net 60,Benjamin Robinson,3
587,PO000587,35,2025-05-06,2025-06-15,326875.13,Open,,Net 90,William Evans,3
12169,PO012169,5,2025-05-06,2025-06-03,466421.38,Partial,,Net 60,Harry Turner,2
5812,PO005812,14,2025-05-06,2025-06-13,364679.43,Partial,,Net 30,Joseph Evans,7
12793,PO012793,1,2025-05-06,2025-06-19,445424.04,Completed,2025-06-20,Net 30,Ava White,8
17534,PO017534,1,2025-05-07,2025-06-11,60599.81,Open,,Net 30,Jack Thomas,9
3710,PO003710,15,2025-05-07,2025-06-09,310746.85,Completed,2025-06-03,Net 30,Mia Lewis,7
10716,PO010716,18,2025-05-07,2025-06-17,263195.9,Completed,2025-05-19,Net 45,George Roberts,2
16186,PO016186,22,2025-05-07,2025-06-30,334366.76,Completed,2025-05-17,Net 30,Harper Jones,10
15459,PO015459,27,2025-05-07,2025-06-01,205612.52,Completed,2025-05-26,Net 45,Sophia Edwards,4
18699,PO018699,3,2025-05-07,2025-06-10,420302.16,Completed,2025-06-05,Net 45,Samuel White,5
16693,PO016693,44,2025-05-07,2025-06-01,317665.86,Completed,2025-05-19,Net 90,Charlie Hall,5
1130,PO001130,19,2025-05-07,2025-07-05,386602.86,Partial,,Net 90,Ava Smith,3
1381,PO001381,6,2025-05-07,2025-06-14,479560.62,Completed,2025-05-21,Net 30,Harry Smith,9
14787,PO014787,24,2025-05-08,2025-06-05,399828.92,Completed,2025-05-30,Net 90,Thomas Johnson,8
267,PO000267,48,2025-05-08,2025-06-24,454528.4,Completed,2025-06-14,Net 45,Emily Wood,10
19465,PO019465,14,2025-05-08,2025-06-20,398505.91,Partial,,Net 45,William Hall,8
19700,PO019700,18,2025-05-08,2025-06-15,340410.86,Completed,2025-06-01,Net 45,Joseph Smith,5
204,PO000204,9,2025-05-08,2025-06-02,401328.11,Partial,,Net 60,Charlie Johnson,6
9775,PO009775,4,2025-05-08,2025-05-22,415117.48,Open,,Net 30,Ruby Hall,4
16603,PO016603,48,2025-05-08,2025-06-30,241993.62,Completed,2025-05-26,Net 90,Freya Patel,2
13731,PO013731,11,2025-05-08,2025-06-10,252399.7,Open,,Net 90,Oliver Hall,9
13648,PO013648,5,2025-05-08,2025-05-25,272359.7,Partial,,Net 30,Charlotte Roberts,5
4628,PO004628,30,2025-05-08,2025-07-07,84509.72,Open,,Net 60,Lucas Walker,4
10388,PO010388,5,2025-05-08,2025-06-03,366392.56,Partial,,Net 90,Lily Clarke,10
1193,PO001193,13,2025-05-08,2025-05-26,259157.81,Completed,2025-05-23,Net 30,Amelia Jackson,5
12098,PO012098,22,2025-05-08,2025-05-24,452515.46,Completed,2025-06-03,Net 45,Oscar Wilson,3
16672,PO016672,13,2025-05-09,2025-06-13,493186.79,Cancelled,,Net 90,Noah Hall,10
15195,PO015195,23,2025-05-09,2025-07-03,46820.63,Completed,2025-05-27,Net 30,Ava Lewis,7
5550,PO005550,3,2025-05-09,2025-05-17,177545.16,Cancelled,,Net 60,Oliver Brown,7
5949,PO005949,5,2025-05-09,2025-06-29,496754.69,Open,,Net 60,Harry Johnson,3
14990,PO014990,18,2025-05-09,2025-05-16,171021.05,Completed,2025-06-07,Net 30,Sophie Wilson,2
16215,PO016215,20,2025-05-09,2025-06-25,259994.45,Completed,2025-06-22,Net 45,Jack Hughes,2
18242,PO018242,8,2025-05-10,2025-07-01,251189.14,Partial,,Net 90,Ruby Lewis,6
6853,PO006853,27,2025-05-10,2025-06-03,162773.12,Completed,2025-06-16,Net 60,Oscar Williams,5
3090,PO003090,9,2025-05-10,2025-07-03,163302.29,Open,,Net 45,Lucas Edwards,3
19520,PO019520,36,2025-05-10,2025-07-08,445297.41,Completed,2025-06-22,Net 90,Mia Jackson,3
2638,PO002638,21,2025-05-10,2025-06-15,472397.19,Open,,Net 90,Charlie White,4
11378,PO011378,46,2025-05-11,2025-05-28,426612.27,Cancelled,,Net 30,Ella Cooper,3
7512,PO007512,11,2025-05-11,2025-06-22,478908.99,Completed,2025-06-01,Net 45,Chloe Jones,6
19367,PO019367,38,2025-05-11,2025-05-31,260264.21,Completed,2025-06-08,Net 90,Emily White,10
12077,PO012077,39,2025-05-11,2025-06-15,486908.18,Completed,2025-06-16,Net 90,Leo Hill,10
18274,PO018274,33,2025-05-11,2025-06-26,70696.52,Completed,2025-05-26,Net 30,Lucas Hughes,7
4986,PO004986,49,2025-05-11,2025-06-25,409252.1,Partial,,Net 90,Freya Jackson,1
19552,PO019552,18,2025-05-12,2025-07-11,83076.62,Completed,2025-06-26,Net 45,Samuel Hill,3
4996,PO004996,22,2025-05-12,2025-05-30,316529.4,Cancelled,,Net 60,Ruby Roberts,4
4128,PO004128,10,2025-05-12,2025-06-20,472748.06,Completed,2025-06-20,Net 60,Alice Robinson,6
6028,PO006028,36,2025-05-12,2025-07-08,469920.94,Cancelled,,Net 45,Emma Green,1
15327,PO015327,21,2025-05-12,2025-06-08,385728.91,Completed,2025-06-05,Net 30,Sophia Evans,5
13312,PO013312,42,2025-05-12,2025-07-10,100663.53,Cancelled,,Net 90,Ruby Johnson,6
5578,PO005578,3,2025-05-12,2025-06-04,277974.29,Cancelled,,Net 30,Ava Roberts,10
7961,PO007961,45,2025-05-12,2025-06-12,232649.11,Cancelled,,Net 45,Daniel Hughes,5
11623,PO011623,4,2025-05-12,2025-07-08,366523.41,Completed,2025-06-16,Net 60,Oliver Wright,2
17273,PO017273,24,2025-05-13,2025-06-21,427692.63,Cancelled,,Net 45,Benjamin Jackson,2
16197,PO016197,39,2025-05-13,2025-06-13,1262.91,Completed,2025-06-15,Net 90,Jessica Walker,4
16995,PO016995,38,2025-05-13,2025-06-03,365099.99,Completed,2025-06-17,Net 60,Leo Hughes,9
11424,PO011424,15,2025-05-13,2025-07-01,125217.69,Cancelled,,Net 60,Jack Hughes,2
3542,PO003542,11,2025-05-13,2025-06-13,99644.61,Completed,2025-06-07,Net 30,Sophia Edwards,8
12298,PO012298,14,2025-05-13,2025-07-03,447233.45,Completed,2025-06-24,Net 90,William Jones,10
6881,PO006881,33,2025-05-13,2025-06-21,441550.37,Completed,2025-05-22,Net 60,Alice Jones,9
7074,PO007074,9,2025-05-13,2025-06-04,14283.29,Completed,2025-06-10,Net 60,Charlie Jackson,6
3628,PO003628,34,2025-05-13,2025-06-15,343776.32,Partial,,Net 90,Alexander Harris,7
6445,PO006445,34,2025-05-13,2025-06-06,478326.84,Open,,Net 45,Emily Lewis,2
5173,PO005173,8,2025-05-13,2025-06-21,389628.06,Completed,2025-06-18,Net 45,Samuel Brown,7
2530,PO002530,20,2025-05-13,2025-06-03,22149.44,Open,,Net 45,Isabella Walker,1
1141,PO001141,5,2025-05-14,2025-06-10,17304.21,Completed,2025-06-01,Net 90,Matthew Jackson,3
2849,PO002849,15,2025-05-14,2025-05-25,305604.42,Completed,2025-06-14,Net 90,Chloe Hall,10
3584,PO003584,2,2025-05-14,2025-06-12,391391.09,Open,,Net 45,Oscar Taylor,9
14286,PO014286,31,2025-05-14,2025-06-16,255946.8,Open,,Net 60,Samuel Robinson,7
13468,PO013468,2,2025-05-14,2025-06-21,49382.37,Cancelled,,Net 45,Matthew Clarke,3
6971,PO006971,30,2025-05-14,2025-06-03,181663.17,Completed,2025-05-21,Net 90,George Martin,3
1439,PO001439,18,2025-05-14,2025-05-31,189266.34,Completed,2025-06-24,Net 45,Harry White,2
14950,PO014950,43,2025-05-14,2025-06-22,248908.99,Completed,2025-06-27,Net 45,Oscar Patel,4
211,PO000211,4,2025-05-15,2025-05-22,280366.64,Open,,Net 30,Ella Wright,6
17145,PO017145,49,2025-05-15,2025-06-11,462702.46,Partial,,Net 30,Ava Hall,7
18760,PO018760,33,2025-05-15,2025-07-02,449016.51,Partial,,Net 90,Oscar Evans,3
5717,PO005717,10,2025-05-15,2025-05-31,482190.22,Completed,2025-06-20,Net 60,Thomas Walker,1
13289,PO013289,33,2025-05-15,2025-06-20,263347.26,Cancelled,,Net 30,Harry Martin,6
1829,PO001829,23,2025-05-15,2025-06-30,359552.9,Completed,2025-06-21,Net 30,Harper Edwards,2
11114,PO011114,34,2025-05-15,2025-06-29,132957.5,Completed,2025-06-12,Net 90,Charlotte Wright,4
11677,PO011677,33,2025-05-15,2025-05-30,499612.1,Partial,,Net 30,Sophie Lewis,1
4371,PO004371,25,2025-05-15,2025-07-11,274409.94,Open,,Net 45,Henry Hall,2
16733,PO016733,22,2025-05-16,2025-06-17,493605.19,Completed,2025-05-31,Net 60,Alexander Davies,5
4236,PO004236,27,2025-05-16,2025-06-11,465237.34,Cancelled,,Net 90,Matthew Taylor,1
3283,PO003283,3,2025-05-16,2025-06-11,144250.39,Open,,Net 30,Harper Wright,2
8304,PO008304,22,2025-05-16,2025-07-02,200373.94,Partial,,Net 60,Samuel Williams,5
17839,PO017839,45,2025-05-16,2025-06-08,68684.53,Open,,Net 60,Matthew Patel,5
15702,PO015702,44,2025-05-16,2025-05-28,483003.53,Completed,2025-06-08,Net 30,Benjamin Johnson,4
10192,PO010192,28,2025-05-16,2025-06-06,454944.66,Completed,2025-06-09,Net 90,Joseph Taylor,4
13892,PO013892,24,2025-05-16,2025-06-11,455099.34,Partial,,Net 45,Joseph Jones,3
15852,PO015852,47,2025-05-16,2025-06-23,417105.77,Completed,2025-05-30,Net 60,Mia Brown,8
15472,PO015472,41,2025-05-16,2025-07-05,112327.52,Completed,2025-06-15,Net 45,Sophia Taylor,10
5445,PO005445,34,2025-05-16,2025-07-04,426840.78,Open,,Net 30,Emily Thompson,8
11514,PO011514,3,2025-05-17,2025-06-16,451337.57,Open,,Net 60,Leo Clarke,6
13394,PO013394,17,2025-05-17,2025-06-28,302968.76,Cancelled,,Net 90,Olivia Jones,6
2294,PO002294,42,2025-05-17,2025-06-04,407110.33,Completed,2025-06-15,Net 90,Henry Walker,10
8547,PO008547,13,2025-05-17,2025-06-28,432741.84,Open,,Net 90,Benjamin Robinson,2
340,PO000340,18,2025-05-17,2025-06-30,478247.9,Completed,2025-06-04,Net 60,Alice Evans,9
11240,PO011240,38,2025-05-17,2025-07-03,406620.51,Open,,Net 30,Grace Thompson,8
15783,PO015783,36,2025-05-17,2025-07-13,249945.81,Partial,,Net 60,Thomas Green,4
3178,PO003178,26,2025-05-17,2025-07-03,81030.25,Open,,Net 45,Freya Green,7
6162,PO006162,22,2025-05-17,2025-06-10,284095.01,Cancelled,,Net 30,Alexander Wright,3
14162,PO014162,18,2025-05-17,2025-06-07,18965.65,Partial,,Net 60,David Edwards,4
16127,PO016127,42,2025-05-17,2025-06-22,317421.56,Cancelled,,Net 60,Freya Evans,10
1140,PO001140,4,2025-05-18,2025-07-10,129408.98,Open,,Net 30,Isabella Edwards,10
5541,PO005541,25,2025-05-18,2025-07-03,495265.11,Open,,Net 30,Benjamin Evans,1
2690,PO002690,25,2025-05-18,2025-06-14,432525.16,Open,,Net 45,Grace White,6
12739,PO012739,19,2025-05-18,2025-06-25,269358.49,Completed,2025-05-28,Net 60,Matthew Johnson,4
15315,PO015315,1,2025-05-18,2025-06-04,337779.53,Partial,,Net 60,Oscar Taylor,4
2047,PO002047,9,2025-05-18,2025-06-26,484359.27,Open,,Net 60,Lucas Thompson,10
7062,PO007062,13,2025-05-18,2025-06-10,374892.75,Partial,,Net 45,Ella Patel,6
863,PO000863,18,2025-05-18,2025-07-14,348987.99,Partial,,Net 30,George Taylor,4
5415,PO005415,45,2025-05-19,2025-05-29,142499.81,Completed,2025-06-05,Net 30,Benjamin Robinson,4
16110,PO016110,13,2025-05-19,2025-06-24,404474.94,Completed,2025-06-16,Net 45,Jack Turner,3
15120,PO015120,40,2025-05-19,2025-06-25,223365.22,Open,,Net 45,Harper White,8
15817,PO015817,23,2025-05-19,2025-06-28,17080.92,Completed,2025-06-29,Net 90,Thomas Lewis,6
2115,PO002115,23,2025-05-19,2025-06-16,275469.72,Cancelled,,Net 90,Lily Jackson,4
108,PO000108,25,2025-05-19,2025-06-04,243669.26,Open,,Net 60,Lucas Evans,9
18052,PO018052,29,2025-05-19,2025-07-07,296955.43,Completed,2025-06-01,Net 90,Freya Johnson,2
2098,PO002098,40,2025-05-19,2025-06-03,329077.5,Cancelled,,Net 90,Emily Davies,2
18174,PO018174,34,2025-05-19,2025-06-20,213886.62,Partial,,Net 45,Grace Evans,7
18752,PO018752,24,2025-05-19,2025-07-10,444263.9,Partial,,Net 90,Alice Evans,2
9690,PO009690,2,2025-05-19,2025-06-28,315092.74,Open,,Net 30,Ella Thomas,6
5468,PO005468,21,2025-05-19,2025-07-14,358015.17,Completed,2025-06-12,Net 90,Amelia Clarke,9
15516,PO015516,38,2025-05-20,2025-07-16,15881.46,Cancelled,,Net 90,Ella Roberts,4
13253,PO013253,25,2025-05-20,2025-07-01,307292.11,Completed,2025-07-03,Net 30,Alexander Williams,2
11461,PO011461,4,2025-05-20,2025-06-29,159799.59,Completed,2025-06-19,Net 45,Charlie Walker,2
15818,PO015818,3,2025-05-20,2025-06-30,111233.42,Cancelled,,Net 30,Matthew Robinson,4
3291,PO003291,18,2025-05-20,2025-07-17,318879.55,Completed,2025-06-29,Net 45,Amelia Wilson,7
19864,PO019864,42,2025-05-20,2025-06-25,245822.56,Open,,Net 30,Oscar White,10
1268,PO001268,9,2025-05-20,2025-07-14,158475.25,Open,,Net 45,Alexander Robinson,5
18820,PO018820,30,2025-05-20,2025-06-21,438073.4,Cancelled,,Net 30,Emily Hill,5
3578,PO003578,3,2025-05-20,2025-07-04,372089.73,Completed,2025-06-01,Net 30,Noah Wood,1
12267,PO012267,5,2025-05-21,2025-07-12,245142.18,Completed,2025-06-25,Net 60,Freya Hughes,8
1209,PO001209,2,2025-05-21,2025-06-02,357838.63,Completed,2025-06-29,Net 90,James Lewis,3
