employee_id,employee_name,email,department,job_title,job_level,employment_type,hire_date,tenure_years,work_location,work_city,work_type,salary,manager_id,cost_centre,status,gender,age_band,performance_rating,last_promotion_date,training_hours_ytd
EMP1758,Amelia Hall,emp1758@snowtelco.co.uk,Retail Operations,Entry Retail Operations Specialist,Entry,Full-time,2017-06-26,8.6,SnowTelco Bristol Airport 2,Bristol,On-site,27447.0,EMP0229,CC001,On Leave,Other,25-34,3,2024-04-22,1
EMP1759,Sarah Johnson,emp1759@snowtelco.co.uk,Retail Operations,Mid Retail Operations Specialist,Mid,Full-time,2019-05-28,6.7,SnowTelco London Shopping 7,London,On-site,50965.0,EMP0347,CC001,Active,Other,25-34,4,2024-08-27,13
EMP1760,Amelia Brown,emp1760@snowtelco.co.uk,Customer Service,Entry Customer Service Specialist,Entry,Part-time,2021-11-05,4.2,Manchester Contact Centre,Manchester,On-site,23931.0,EMP0422,CC003,Active,M,25-34,4,2023-06-15,11
EMP1761,Emily Wright,emp1761@snowtelco.co.uk,Legal,Lead Legal Specialist,Lead,Full-time,2021-09-14,4.4,London HQ,London,Remote,76904.0,EMP0140,CC010,Active,F,18-24,2,2022-04-06,2
EMP1762,Harry Hall,emp1762@snowtelco.co.uk,Network Engineering,Junior Network Engineering Specialist,Junior,Full-time,2016-02-22,9.9,London HQ,London,On-site,35661.0,EMP0105,CC002,Active,F,25-34,4,2024-08-11,30
EMP1763,David Brown,emp1763@snowtelco.co.uk,Sales - B2B,Senior Sales Specialist,Senior,Full-time,2024-03-14,1.9,Cardiff Office,Cardiff,Remote,67017.0,EMP0171,CC006,Active,Other,18-24,4,2025-10-12,17
EMP1764,William Thompson,emp1764@snowtelco.co.uk,Customer Service,Junior Customer Service Specialist,Junior,Full-time,2022-02-24,3.9,Manchester Contact Centre,Manchester,Remote,37295.0,EMP0074,CC003,Active,M,25-34,5,2023-03-19,40
EMP1765,Emma Thomas,emp1765@snowtelco.co.uk,Retail Operations,Lead Retail Operations Specialist,Lead,Full-time,2021-08-07,4.5,SnowTelco Cambridge Shopping 2,Cambridge,On-site,91774.0,EMP0173,CC001,Active,M,45-54,3,2022-02-14,18
EMP1766,Emma White,emp1766@snowtelco.co.uk,Retail Operations,Senior Retail Operations Specialist,Senior,Full-time,2020-08-08,5.5,SnowTelco Leeds Airport 2,Leeds,On-site,67940.0,EMP0127,CC001,Active,F,35-44,4,2021-07-17,13
EMP1767,James Roberts,emp1767@snowtelco.co.uk,Finance,Lead Finance Specialist,Lead,Full-time,2022-12-20,3.1,Birmingham Office,Birmingham,Hybrid,71577.0,EMP0141,CC004,Notice Period,F,35-44,3,2024-05-12,75
EMP1768,George Taylor,emp1768@snowtelco.co.uk,Network Engineering,Junior Network Engineering Specialist,Junior,Part-time,2023-05-18,2.7,Cardiff Office,Cardiff,Hybrid,30473.0,EMP0012,CC002,Active,F,45-54,3,2025-03-16,66
EMP1769,Sarah Brown,emp1769@snowtelco.co.uk,Network Engineering,Mid Network Engineering Specialist,Mid,Full-time,2022-07-18,3.5,London HQ,London,On-site,47960.0,EMP0079,CC002,Active,F,18-24,3,2024-04-03,2
EMP1770,Michael Wright,emp1770@snowtelco.co.uk,Marketing,Lead Marketing Specialist,Lead,Full-time,2025-08-10,0.5,Cardiff Office,Cardiff,Hybrid,83551.0,EMP0116,CC005,Active,Other,25-34,3,,46
EMP1771,David Jones,emp1771@snowtelco.co.uk,Network Engineering,Mid Network Engineering Specialist,Mid,Full-time,2025-11-27,0.2,London HQ,London,Hybrid,47358.0,EMP0010,CC002,Active,Other,35-44,4,,17
EMP1772,William Wright,emp1772@snowtelco.co.uk,Product Management,Manager of Product Management,Manager,Full-time,2019-07-08,6.6,Manchester Office,Manchester,Hybrid,112828.0,EMP0015,CC011,Active,Other,45-54,5,2022-12-31,75
EMP1773,Daniel Thomas,emp1773@snowtelco.co.uk,IT,Junior IT Specialist,Junior,Contract,2023-03-19,2.9,Edinburgh Office,Edinburgh,Remote,37879.0,EMP0488,CC009,Active,M,35-44,4,2025-09-01,60
EMP1774,Thomas Jones,emp1774@snowtelco.co.uk,Retail Operations,Senior Retail Operations Specialist,Senior,Full-time,2016-12-20,9.1,SnowTelco Reading Train 3,Reading,On-site,65582.0,EMP0181,CC001,Active,F,35-44,3,2020-11-25,37
EMP1775,James Johnson,emp1775@snowtelco.co.uk,Retail Operations,Entry Retail Operations Specialist,Entry,Full-time,2020-08-25,5.4,SnowTelco Leeds Airport 2,Leeds,On-site,24985.0,EMP0292,CC001,Active,M,18-24,3,2024-11-14,73
EMP1776,Charlotte Roberts,emp1776@snowtelco.co.uk,Retail Operations,Junior Retail Operations Specialist,Junior,Part-time,2021-11-22,4.2,SnowTelco Edinburgh Train 5,Edinburgh,On-site,29481.0,EMP0051,CC001,Active,F,45-54,3,2024-04-01,3
EMP1777,Sarah Johnson,emp1777@snowtelco.co.uk,Network Engineering,Entry Network Engineering Specialist,Entry,Full-time,2016-02-25,9.9,London HQ,London,Hybrid,26318.0,EMP0173,CC002,Active,F,25-34,5,2021-02-28,15
EMP1778,Charlotte Wright,emp1778@snowtelco.co.uk,Network Engineering,Lead Network Engineering Specialist,Lead,Full-time,2016-11-09,9.2,London HQ,London,Hybrid,86531.0,EMP0079,CC002,Active,F,35-44,4,2023-04-02,74
EMP1779,Sarah Brown,emp1779@snowtelco.co.uk,Customer Service,Manager of Customer Service,Manager,Full-time,2017-11-01,8.2,Glasgow Contact Centre,Glasgow,Remote,105550.0,EMP0029,CC003,Active,F,25-34,4,2020-08-21,76
EMP1780,James Evans,emp1780@snowtelco.co.uk,Network Engineering,Senior Network Engineering Specialist,Senior,Full-time,2022-11-21,3.2,Edinburgh Office,Edinburgh,On-site,61925.0,EMP0041,CC002,Active,F,25-34,3,2025-12-10,30
EMP1781,Michael Brown,emp1781@snowtelco.co.uk,Marketing,Entry Marketing Specialist,Entry,Full-time,2016-11-16,9.2,Manchester Office,Manchester,Hybrid,23452.0,EMP0179,CC005,Active,M,18-24,5,2019-10-26,22
EMP1782,Amelia Davies,emp1782@snowtelco.co.uk,IT,Junior IT Specialist,Junior,Full-time,2021-05-10,4.7,London HQ,London,Remote,35975.0,EMP0433,CC009,Active,Other,55+,4,2025-08-27,53
EMP1783,Olivia Williams,emp1783@snowtelco.co.uk,Sales - Consumer,Junior Sales Specialist,Junior,Full-time,2023-10-23,2.3,Manchester Office,Manchester,Hybrid,31211.0,EMP0250,CC007,Active,F,25-34,2,2025-10-23,54
EMP1784,Olivia Taylor,emp1784@snowtelco.co.uk,Retail Operations,VP of Retail Operations,VP,Full-time,2016-02-12,10.0,SnowTelco London Airport 4,London,On-site,209721.0,,CC001,Active,F,35-44,4,2024-03-12,38
EMP1785,William Davies,emp1785@snowtelco.co.uk,IT,Manager of IT,Manager,Full-time,2018-07-30,7.5,Cardiff Office,Cardiff,Hybrid,84121.0,EMP0042,CC009,Active,M,45-54,2,2025-06-26,11
EMP1786,Michael Thomas,emp1786@snowtelco.co.uk,Sales - Consumer,Lead Sales Specialist,Lead,Intern,2016-07-24,9.5,Cardiff Office,Cardiff,Hybrid,70816.0,EMP0004,CC007,Active,Other,25-34,3,2018-01-24,56
EMP1787,Amelia Evans,emp1787@snowtelco.co.uk,Network Engineering,Senior Network Engineering Specialist,Senior,Full-time,2020-10-27,5.3,London HQ,London,Hybrid,64624.0,EMP0001,CC002,Active,Other,35-44,2,2025-09-26,37
EMP1788,Charlotte Jones,emp1788@snowtelco.co.uk,Retail Operations,Junior Retail Operations Specialist,Junior,Full-time,2023-05-10,2.7,SnowTelco Birmingham Airport 9,Birmingham,On-site,33540.0,EMP0013,CC001,Active,M,18-24,4,2025-10-04,72
EMP1789,Emily Taylor,emp1789@snowtelco.co.uk,Sales - Consumer,Manager of Sales - Consumer,Manager,Part-time,2023-01-05,3.1,London HQ,London,Hybrid,102275.0,EMP0044,CC007,Active,Other,35-44,3,2023-11-23,38
EMP1790,David Wilson,emp1790@snowtelco.co.uk,IT,Mid IT Specialist,Mid,Full-time,2018-02-09,8.0,Cardiff Office,Cardiff,Remote,40165.0,EMP0095,CC009,Active,M,25-34,4,2021-12-27,40
EMP1791,David Davies,emp1791@snowtelco.co.uk,Sales - B2B,Manager of Sales - B2B,Manager,Part-time,2020-03-18,5.9,Manchester Office,Manchester,On-site,101925.0,EMP0045,CC006,Active,F,35-44,5,2026-01-18,57
EMP1792,Sarah White,emp1792@snowtelco.co.uk,IT,Lead IT Specialist,Lead,Full-time,2017-07-22,8.5,London HQ,London,Hybrid,90527.0,EMP0119,CC009,Active,M,25-34,5,2021-07-02,69
EMP1793,Daniel White,emp1793@snowtelco.co.uk,Product Management,Junior Product Management Specialist,Junior,Full-time,2024-06-20,1.6,Cardiff Office,Cardiff,Hybrid,36201.0,EMP0168,CC011,Active,M,25-34,5,2025-06-09,20
EMP1794,James Williams,emp1794@snowtelco.co.uk,IT,Lead IT Specialist,Lead,Contract,2021-03-30,4.8,London HQ,London,Remote,72819.0,EMP0106,CC009,Active,Other,45-54,2,2023-12-13,17
EMP1795,Emily Davies,emp1795@snowtelco.co.uk,IT,Lead IT Specialist,Lead,Full-time,2021-09-18,4.4,Manchester Office,Manchester,On-site,77447.0,EMP0071,CC009,Active,F,45-54,4,2022-10-14,15
EMP1796,Harry Smith,emp1796@snowtelco.co.uk,Sales - B2B,Senior Sales Specialist,Senior,Contract,2024-01-12,2.0,Birmingham Office,Birmingham,Hybrid,69816.0,EMP0144,CC006,Active,F,25-34,5,2025-09-11,50
EMP1797,William Wright,emp1797@snowtelco.co.uk,Marketing,Mid Marketing Specialist,Mid,Full-time,2019-12-14,6.1,Manchester Office,Manchester,On-site,51303.0,EMP0314,CC005,Active,Other,45-54,2,2024-03-20,1
EMP1798,David Thomas,emp1798@snowtelco.co.uk,Retail Operations,Mid Retail Operations Specialist,Mid,Full-time,2017-12-06,8.2,SnowTelco Birmingham High 3,Birmingham,On-site,49042.0,EMP0119,CC001,Active,F,25-34,3,2021-04-21,71
EMP1799,George Smith,emp1799@snowtelco.co.uk,Retail Operations,Senior Retail Operations Specialist,Senior,Full-time,2024-01-28,2.0,SnowTelco Sheffield Airport 5,Sheffield,On-site,72614.0,EMP0107,CC001,Active,M,35-44,3,2025-01-25,80
EMP1800,Olivia Walker,emp1800@snowtelco.co.uk,Sales - Consumer,Junior Sales Specialist,Junior,Full-time,2022-02-21,3.9,Birmingham Office,Birmingham,Hybrid,31187.0,EMP0111,CC007,Active,Other,35-44,3,2023-04-14,67
EMP1801,Sarah Brown,emp1801@snowtelco.co.uk,Retail Operations,Junior Retail Operations Specialist,Junior,Full-time,2019-07-19,6.5,SnowTelco Birmingham Retail 4,Birmingham,On-site,31663.0,EMP0446,CC001,Active,Other,25-34,4,2024-06-08,6
EMP1802,Sarah Williams,emp1802@snowtelco.co.uk,Network Engineering,Manager of Network Engineering,Manager,Full-time,2018-06-28,7.6,Edinburgh Office,Edinburgh,Remote,91851.0,EMP0013,CC002,Active,F,25-34,4,2019-06-14,6
EMP1803,Emma Thompson,emp1803@snowtelco.co.uk,Retail Operations,Senior Retail Operations Specialist,Senior,Part-time,2022-05-01,3.7,SnowTelco Southampton Retail 3,Southampton,On-site,58094.0,EMP0094,CC001,Active,M,18-24,4,2023-08-25,60
EMP1804,Emily Thompson,emp1804@snowtelco.co.uk,IT,Entry IT Specialist,Entry,Full-time,2017-09-06,8.4,Birmingham Office,Birmingham,Hybrid,27334.0,EMP0043,CC009,Active,F,18-24,3,2021-12-20,3
EMP1805,Daniel Hall,emp1805@snowtelco.co.uk,Retail Operations,Mid Retail Operations Specialist,Mid,Full-time,2017-04-16,8.8,SnowTelco London Train 38,London,On-site,39023.0,EMP0358,CC001,Active,F,35-44,3,2020-01-08,73
EMP1806,Sophie Wright,emp1806@snowtelco.co.uk,Retail Operations,Senior Retail Operations Specialist,Senior,Full-time,2016-03-19,9.9,SnowTelco Birmingham High 3,Birmingham,On-site,65323.0,EMP0036,CC001,Active,F,25-34,4,2021-03-06,11
EMP1807,David Jones,emp1807@snowtelco.co.uk,Customer Service,Entry Customer Service Specialist,Entry,Full-time,2021-04-14,4.8,Glasgow Contact Centre,Glasgow,Hybrid,23043.0,EMP0425,CC003,Active,F,25-34,4,2023-11-15,65
EMP1808,Olivia Wright,emp1808@snowtelco.co.uk,Retail Operations,Lead Retail Operations Specialist,Lead,Full-time,2023-08-27,2.4,SnowTelco London Retail 14,London,On-site,75075.0,EMP0004,CC001,Active,F,25-34,3,2024-06-04,4
EMP1809,Thomas Thomas,emp1809@snowtelco.co.uk,Marketing,Lead Marketing Specialist,Lead,Full-time,2018-05-17,7.7,Edinburgh Office,Edinburgh,Remote,93136.0,EMP0108,CC005,Active,F,35-44,3,2023-09-13,69
EMP1810,Thomas Thompson,emp1810@snowtelco.co.uk,Sales - B2B,Mid Sales Specialist,Mid,Full-time,2016-02-26,9.9,London HQ,London,Hybrid,44428.0,EMP0335,CC006,Active,M,45-54,3,2019-12-31,55
EMP1811,Olivia Thomas,emp1811@snowtelco.co.uk,Customer Service,Mid Customer Service Specialist,Mid,Full-time,2020-11-07,5.2,London Contact Centre,London,Hybrid,42225.0,EMP0326,CC003,Active,F,35-44,5,2023-03-21,59
EMP1812,Thomas Thomas,emp1812@snowtelco.co.uk,Marketing,Entry Marketing Specialist,Entry,Contract,2023-01-23,3.0,Cardiff Office,Cardiff,Remote,23339.0,EMP0213,CC005,Active,F,35-44,4,2024-05-03,73
EMP1813,Sophie Williams,emp1813@snowtelco.co.uk,Retail Operations,Senior Retail Operations Specialist,Senior,Full-time,2021-09-22,4.4,SnowTelco London Retail 27,London,On-site,67029.0,EMP0013,CC001,On Leave,M,18-24,4,2026-01-12,8
EMP1814,William Evans,emp1814@snowtelco.co.uk,Sales - Consumer,Senior Sales Specialist,Senior,Full-time,2019-04-05,6.8,Edinburgh Office,Edinburgh,Remote,55318.0,EMP0185,CC007,On Leave,Other,35-44,4,2024-04-04,2
EMP1815,Charlotte Taylor,emp1815@snowtelco.co.uk,Customer Service,Manager of Customer Service,Manager,Full-time,2022-04-19,3.8,Manchester Contact Centre,Manchester,On-site,91783.0,EMP0008,CC003,Active,Other,45-54,5,2024-01-06,58
EMP1816,Olivia White,emp1816@snowtelco.co.uk,Customer Service,Junior Customer Service Specialist,Junior,Part-time,2021-10-31,4.2,Manchester Contact Centre,Manchester,Remote,29620.0,EMP0287,CC003,Active,Other,35-44,3,2025-02-07,22
EMP1817,Olivia Walker,emp1817@snowtelco.co.uk,Customer Service,Senior Customer Service Specialist,Senior,Full-time,2018-12-05,7.2,Manchester Contact Centre,Manchester,Hybrid,56464.0,EMP0075,CC003,On Leave,Other,25-34,4,2020-06-04,8
EMP1818,William Wilson,emp1818@snowtelco.co.uk,Security,Senior Security Specialist,Senior,Full-time,2019-08-26,6.4,Manchester Office,Manchester,On-site,71558.0,EMP0069,CC014,Active,Other,45-54,5,2025-05-11,45
EMP1819,William Thomas,emp1819@snowtelco.co.uk,Retail Operations,Mid Retail Operations Specialist,Mid,Full-time,2024-07-04,1.6,SnowTelco Birmingham Train 10,Birmingham,On-site,54959.0,EMP0415,CC001,Active,M,45-54,2,2025-12-03,9
EMP1820,Michael Wilson,emp1820@snowtelco.co.uk,Sales - Consumer,Senior Sales Specialist,Senior,Part-time,2018-12-19,7.1,Manchester Office,Manchester,Remote,56387.0,EMP0097,CC007,Active,M,55+,4,2022-09-20,22
EMP1821,Michael Thompson,emp1821@snowtelco.co.uk,Sales - Consumer,Senior Sales Specialist,Senior,Full-time,2022-12-15,3.1,Birmingham Office,Birmingham,Hybrid,57110.0,EMP0016,CC007,Active,F,25-34,4,2025-03-16,11
EMP1822,George Thompson,emp1822@snowtelco.co.uk,Executive,Senior Executive Specialist,Senior,Full-time,2021-01-03,5.1,Cardiff Office,Cardiff,Hybrid,68538.0,EMP0057,CC015,Active,M,35-44,1,2022-02-28,2
EMP1823,George Williams,emp1823@snowtelco.co.uk,HR,Senior HR Specialist,Senior,Full-time,2025-11-19,0.2,Cardiff Office,Cardiff,Remote,56900.0,EMP0072,CC008,Active,F,45-54,4,,61
EMP1824,Daniel Evans,emp1824@snowtelco.co.uk,Sales - B2B,Manager of Sales - B2B,Manager,Full-time,2017-04-02,8.8,Cardiff Office,Cardiff,Hybrid,111942.0,EMP0029,CC006,Active,Other,25-34,4,2020-05-24,61
EMP1825,Charlotte Hall,emp1825@snowtelco.co.uk,Finance,Senior Finance Specialist,Senior,Full-time,2017-07-09,8.6,Cardiff Office,Cardiff,Remote,61229.0,EMP0077,CC004,Active,Other,18-24,5,2021-07-13,70
EMP1826,George Thomas,emp1826@snowtelco.co.uk,Customer Service,Junior Customer Service Specialist,Junior,Part-time,2016-07-07,9.6,Glasgow Contact Centre,Glasgow,On-site,33541.0,EMP0195,CC003,Active,M,45-54,5,2021-07-30,34
EMP1827,William Wilson,emp1827@snowtelco.co.uk,Network Engineering,Junior Network Engineering Specialist,Junior,Full-time,2022-09-15,3.4,Edinburgh Office,Edinburgh,Hybrid,32974.0,EMP0006,CC002,Active,Other,35-44,3,2023-07-23,60
EMP1828,Thomas Thompson,emp1828@snowtelco.co.uk,Network Engineering,Junior Network Engineering Specialist,Junior,Full-time,2021-10-08,4.3,Manchester Office,Manchester,Hybrid,32731.0,EMP0382,CC002,Active,F,35-44,4,2025-09-16,7
EMP1829,David Thomas,emp1829@snowtelco.co.uk,Customer Service,Senior Customer Service Specialist,Senior,Full-time,2017-10-19,8.3,Manchester Contact Centre,Manchester,On-site,57766.0,EMP0013,CC003,Active,Other,45-54,4,2024-02-02,76
EMP1830,Sarah Johnson,emp1830@snowtelco.co.uk,HR,Lead HR Specialist,Lead,Full-time,2017-04-12,8.8,Manchester Office,Manchester,On-site,70385.0,EMP0106,CC008,Active,M,35-44,3,2022-04-06,1
EMP1831,Sarah Brown,emp1831@snowtelco.co.uk,Sales - B2B,Junior Sales Specialist,Junior,Full-time,2017-10-18,8.3,Edinburgh Office,Edinburgh,Remote,30883.0,EMP0143,CC006,On Leave,M,25-34,5,2024-07-14,11
EMP1832,Sarah Jones,emp1832@snowtelco.co.uk,HR,Entry HR Specialist,Entry,Contract,2022-06-27,3.6,Cardiff Office,Cardiff,Remote,26406.0,EMP0443,CC008,Active,Other,25-34,5,2023-03-27,42
EMP1833,Emma Roberts,emp1833@snowtelco.co.uk,Retail Operations,Mid Retail Operations Specialist,Mid,Part-time,2020-02-26,5.9,SnowTelco Plymouth Standard,Plymouth,On-site,39294.0,EMP0152,CC001,Active,M,45-54,3,2020-12-02,29
EMP1834,David Wright,emp1834@snowtelco.co.uk,Network Engineering,VP of Network Engineering,VP,Full-time,2023-06-30,2.6,Cardiff Office,Cardiff,Hybrid,214350.0,,CC002,Active,Other,35-44,2,2024-05-23,48
EMP1835,Charlotte Roberts,emp1835@snowtelco.co.uk,Network Engineering,Senior Network Engineering Specialist,Senior,Full-time,2025-10-15,0.3,Birmingham Office,Birmingham,Hybrid,74998.0,EMP0175,CC002,Active,M,45-54,5,,50
EMP1836,Emma Walker,emp1836@snowtelco.co.uk,Customer Service,Entry Customer Service Specialist,Entry,Contract,2018-04-02,7.8,Manchester Contact Centre,Manchester,On-site,22008.0,EMP0310,CC003,Active,M,25-34,3,2019-04-16,48
EMP1837,William Williams,emp1837@snowtelco.co.uk,Retail Operations,Manager of Retail Operations,Manager,Full-time,2022-10-04,3.3,SnowTelco Liverpool Train 4,Liverpool,On-site,98673.0,EMP0035,CC001,Active,M,35-44,3,2025-11-08,0
EMP1838,James Williams,emp1838@snowtelco.co.uk,Sales - B2B,Senior Sales Specialist,Senior,Part-time,2020-09-10,5.4,Cardiff Office,Cardiff,On-site,63412.0,EMP0012,CC006,Active,M,35-44,2,2023-08-14,27
EMP1839,Michael Taylor,emp1839@snowtelco.co.uk,HR,Senior HR Specialist,Senior,Full-time,2017-08-31,8.4,Manchester Office,Manchester,Hybrid,69749.0,EMP0125,CC008,Active,F,25-34,4,2019-10-29,72
EMP1840,Harry Johnson,emp1840@snowtelco.co.uk,Network Engineering,Mid Network Engineering Specialist,Mid,Part-time,2016-05-01,9.8,Edinburgh Office,Edinburgh,On-site,50002.0,EMP0488,CC002,Active,F,45-54,5,2023-01-04,50
EMP1841,Sophie Wilson,emp1841@snowtelco.co.uk,Product Management,Mid Product Management Specialist,Mid,Intern,2024-10-18,1.3,Edinburgh Office,Edinburgh,On-site,39547.0,EMP0147,CC011,Active,Other,18-24,3,2025-10-21,23
EMP1842,Sarah Wright,emp1842@snowtelco.co.uk,Network Engineering,Junior Network Engineering Specialist,Junior,Full-time,2021-10-26,4.3,Birmingham Office,Birmingham,Remote,31213.0,EMP0053,CC002,Active,F,25-34,2,2026-01-28,74
EMP1843,Emma Walker,emp1843@snowtelco.co.uk,Sales - Consumer,Mid Sales Specialist,Mid,Full-time,2025-05-02,0.7,Cardiff Office,Cardiff,Hybrid,41039.0,EMP0228,CC007,Active,Other,25-34,4,,25
EMP1844,David Walker,emp1844@snowtelco.co.uk,Retail Operations,Senior Retail Operations Specialist,Senior,Full-time,2018-10-20,7.3,SnowTelco Leeds Airport 4,Leeds,On-site,63722.0,EMP0165,CC001,Active,M,25-34,4,2019-08-14,70
EMP1845,Daniel Roberts,emp1845@snowtelco.co.uk,Retail Operations,Junior Retail Operations Specialist,Junior,Full-time,2024-01-26,2.0,SnowTelco London Airport 8,London,On-site,32133.0,EMP0423,CC001,Active,F,35-44,2,2025-07-29,72
EMP1846,Sophie Thompson,emp1846@snowtelco.co.uk,Retail Operations,Mid Retail Operations Specialist,Mid,Full-time,2020-07-29,5.5,SnowTelco Manchester Shopping 10,Manchester,On-site,39714.0,EMP0237,CC001,Active,Other,25-34,4,2025-03-15,7
EMP1847,Sarah Roberts,emp1847@snowtelco.co.uk,Customer Service,Entry Customer Service Specialist,Entry,Full-time,2020-12-12,5.1,Glasgow Contact Centre,Glasgow,Hybrid,22109.0,EMP0253,CC003,Active,M,45-54,3,2024-01-05,80
EMP1848,James Williams,emp1848@snowtelco.co.uk,Customer Service,Mid Customer Service Specialist,Mid,Full-time,2021-03-24,4.9,London Contact Centre,London,On-site,48750.0,EMP0409,CC003,On Leave,F,25-34,2,2025-04-16,59
EMP1849,Lucy Thompson,emp1849@snowtelco.co.uk,Retail Operations,Lead Retail Operations Specialist,Lead,Full-time,2022-11-27,3.2,SnowTelco Cardiff Shopping 4,Cardiff,On-site,90986.0,EMP0001,CC001,Active,F,35-44,3,2024-02-04,4
EMP1850,George Davies,emp1850@snowtelco.co.uk,Retail Operations,Mid Retail Operations Specialist,Mid,Full-time,2020-04-17,5.8,SnowTelco Liverpool Airport 6,Liverpool,On-site,43466.0,EMP0133,CC001,Active,F,25-34,4,2021-04-19,38
EMP1851,William Davies,emp1851@snowtelco.co.uk,Customer Service,Entry Customer Service Specialist,Entry,Full-time,2019-12-26,6.1,Manchester Contact Centre,Manchester,Hybrid,25940.0,EMP0036,CC003,Active,Other,25-34,3,2024-06-12,70
EMP1852,James Wilson,emp1852@snowtelco.co.uk,Product Management,Lead Product Management Specialist,Lead,Full-time,2016-04-23,9.8,Manchester Office,Manchester,Remote,71003.0,EMP0146,CC011,Active,F,18-24,4,2024-04-12,43
EMP1853,Sarah Taylor,emp1853@snowtelco.co.uk,Customer Service,Mid Customer Service Specialist,Mid,Full-time,2022-11-17,3.2,Glasgow Contact Centre,Glasgow,Remote,41322.0,EMP0162,CC003,Active,Other,45-54,4,2025-11-12,20
EMP1854,James Brown,emp1854@snowtelco.co.uk,Customer Service,Junior Customer Service Specialist,Junior,Part-time,2025-03-25,0.8,Manchester Contact Centre,Manchester,On-site,35348.0,EMP0426,CC003,On Leave,Other,55+,5,,58
EMP1855,Charlotte Taylor,emp1855@snowtelco.co.uk,IT,Mid IT Specialist,Mid,Full-time,2018-02-18,7.9,Edinburgh Office,Edinburgh,Hybrid,46279.0,EMP0017,CC009,Active,Other,35-44,4,2023-05-28,45
EMP1856,David Taylor,emp1856@snowtelco.co.uk,Retail Operations,Mid Retail Operations Specialist,Mid,Full-time,2018-12-04,7.2,SnowTelco Birmingham Train 5,Birmingham,On-site,40874.0,EMP0225,CC001,Active,Other,25-34,4,2020-01-02,16
EMP1857,David Davies,emp1857@snowtelco.co.uk,Sales - B2B,Mid Sales Specialist,Mid,Full-time,2025-07-10,0.6,Manchester Office,Manchester,Hybrid,54956.0,EMP0026,CC006,Active,Other,18-24,2,,19
EMP1858,George Taylor,emp1858@snowtelco.co.uk,Retail Operations,Junior Retail Operations Specialist,Junior,Full-time,2017-02-03,9.0,SnowTelco Leicester Shopping 2,Leicester,On-site,30972.0,EMP0145,CC001,Notice Period,F,25-34,5,2023-02-28,9
